,sentence,label,tones
2222,i admit that with all the thoughts that go through my head i feel doubtful at times coz im scared,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.852799,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.778006,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2223,i feel drained yet so excited for her and her new journey,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.787176,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
2224,i should be feeling eager to leap into stash of fabric and make something,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.560656,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2225,i need to feel like im accepted and that i matter and that im loved,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.727837,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.743682,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2226,i feel absolutely safe a,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.944551,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.961633,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
2227,i feel so honoured and luckily for me i get to post cards,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.867767,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2228,i feel terrible for having snapped at him,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.570746,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2229,i went to a lecture and once again it had been cancelled,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.580066,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
2230,i feel that spitting on somebody is the most vicious kind of disrespect that you can do he said,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.937821,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2231,i truly feel i am irate,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.655304,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.80026,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
2232,i began to feel curious and tried to percieve who i was beneath my pride and why i am who i am,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.5378,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
2233,ive had a feeling of being satisfied with the performance of my car,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.753292,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
2234,i was overwhelmed by the feeling of being impressed i think these kids theyre years younger than me i can call them kids right,surprise,"{  ""document_tone"": {    ""tones"": []  }}"
2235,i drank a cup of coffee i feel all nervous and weird now,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.826492,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.509368,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
2236,i just got really crunk about a situation and now i feel like i have to write to calm down lol,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.569063,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
2237,i focus on the injustice the anger rises and i feel frustrated because i know i cannot change things on my own,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.786911,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.788547,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2238,i feel awful about not working this summer im finally going to be able to get some real rest and put my feet up,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.710583,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2239,i feel you i can t take more than mg of seroquel either because the restless leg syndrome keeps me awake all night,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.636458,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2240,im feeling very hopeful about that and this seems like a good time for me to switch doctors too,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.576695,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.839577,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2241,i really cant count the number of times i cried feeling overwhelmed by someones expression of concern or just by the very fact that they were thinking of me,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.741057,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.824153,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2242,i have a feeling this month is going to have some damn cool things in store,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2243,i feel blessed and privileged to have known you loved you and to know that you are and always will be my child,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.810194,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.636458,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2244,i like feeling devastated,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2245,i struggled to come up with an interesting title for this blogpost but its about lipbalms and i feel most people would consider this to be a boring subje,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.8412,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.515711,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2246,i was feeling very homesick and was a good reminder of how blessed i really am,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.725125,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.506763,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.704642,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
2247,i realise im sounding surprisingly like every other person on this site i wish i liked mud wrestling or something a bit more outrageous i feel rather dull and dare i say average,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.579545,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2248,i was feelings amazed imagining how would she feel when she will get this,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.560098,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2249,i feel ungrateful for complaining but i also feel cheated by sitting here quietly,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2250,i ask you when folks park why do they feel it is smart to park with only or inches separating your car from the one in front or behind you,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.75152,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2251,i present two photos of myself side by side and in one photo i remember feeling cute that day,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.808024,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
2252,i was feeling and could answer all my stupid questions,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.605072,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.970179,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2253,i feel ive answered those questions for her and shes pretty trusting for the most part,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.546278,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.926173,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
2254,ive been more vocal about how i feel what i think and am convinced that i will not let anyone walk all over me or let my opinion not matter,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.75152,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2255,ive heard so how are you feeling so many times and discussed my uncertain future with so many people that the conversations are blending together,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.500103,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
2256,i plodded through this taking far too long but feeling rather virtuous,joy,"{  ""document_tone"": {    ""tones"": []  }}"
2257,i feel like he had a really gentle hand on the recording process,love,"{  ""document_tone"": {    ""tones"": []  }}"
2258,we had come back from a programme and we were all three girls staying over at another girls placce one of them started passing very nasty and outright bitchy remarks at me it was brought on by a male colleagues compliments to me,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.588934,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
2259,i feel poisoned and tortured by this room,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.608757,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
2260,i now feel like im finally in a position to decide whether to indulge in joyful jubilations and claim my free chocolate bar,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.81783,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.579436,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      },      {        ""score"": 0.89289,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
